transaction_id,amount,hour,country,channel,transactions_last_24h,days_as_customer,is_fraud
TXN0019155,79.19,9,Germany,online,3,161,0
TXN0019156,448.48,10,UK,pos,0,678,0
TXN0019157,35.08,8,UK,online,3,468,0
TXN0019158,74.5,7,Nigeria,online,4,616,0
TXN0019159,51.14,9,Nigeria,online,2,358,1
TXN0019160,20.03,16,UK,online,1,168,0
TXN0019161,135.38,12,Spain,online,0,770,0
TXN0019162,0.63,14,US,pos,5,425,0
TXN0019163,24.0,7,US,online,2,382,0
TXN0019164,79.14,18,Unknown,online,1,1491,0
TXN0019165,121.14,18,Spain,atm,1,314,0
TXN0019166,21.29,1,Spain,online,1,709,0
TXN0019167,149.93,11,US,online,3,580,0
TXN0019168,54.34,5,US,online,5,43,0
TXN0019169,191.16,18,UK,online,2,144,0
TXN0019170,0.87,17,UK,online,1,358,0
TXN0019171,175.37,21,Germany,mobile,1,9,0
TXN0019172,99.11,9,US,online,3,162,0
TXN0019173,194.44,12,UK,online,2,1310,0
TXN0019174,3.56,8,US,mobile,2,1154,0
TXN0019175,187.77,11,US,pos,6,93,0
TXN0019176,47.18,13,Romania,online,3,183,0
TXN0019177,37.21,3,Nigeria,online,3,182,0
TXN0019178,415.96,17,Germany,pos,2,891,0
TXN0019179,217.36,14,UK,pos,4,714,0
TXN0019180,66.49,19,Nigeria,atm,3,87,1
TXN0019181,232.27,9,Spain,mobile,1,117,0
TXN0019182,209.28,21,UK,online,1,75,0
TXN0019183,52.42,23,Germany,online,4,358,0
TXN0019184,149.62,21,Spain,atm,2,894,0
TXN0019185,49.91,18,UK,atm,5,140,0
TXN0019186,319.93,19,Romania,online,4,421,0
TXN0019187,34.31,14,Germany,pos,2,435,0
TXN0019188,16.76,8,UK,online,3,583,0
TXN0019189,87.9,16,US,pos,2,322,0
TXN0019190,72.5,17,Nigeria,online,0,30,0
TXN0019191,93.08,23,Nigeria,pos,1,281,0
TXN0019192,124.58,14,US,online,2,3,0
TXN0019193,23.61,9,Nigeria,pos,2,212,0
TXN0019194,156.1,16,US,online,0,407,0
TXN0019195,358.05,23,,mobile,2,2755,0
TXN0019196,67.57,8,Nigeria,online,2,104,0
TXN0019197,82.79,10,UK,online,3,131,0
TXN0019198,76.79,14,Spain,online,3,445,0
TXN0019199,161.21,8,Germany,pos,5,680,0
TXN0019200,12.89,1,UK,online,3,610,0
TXN0019201,96.58,10,Unknown,online,5,622,1
TXN0019202,27.47,20,Germany,atm,5,65,0
TXN0019203,32.4,2,US,online,4,418,0
TXN0019204,32.67,12,,online,4,520,0
TXN0019205,182.67,18,UK,mobile,4,64,0
TXN0019206,115.33,22,UK,pos,0,1107,0
TXN0019207,70.37,23,France,online,2,23,1
TXN0019208,149.93,12,UK,mobile,1,484,0
TXN0019209,251.0,22,Unknown,pos,0,214,0
TXN0019210,40.95,2,UK,pos,4,2028,0
TXN0019211,105.15,17,Germany,online,2,292,0
TXN0019212,322.54,16,Germany,pos,3,222,0
TXN0019213,71.33,9,Romania,pos,3,174,0
TXN0019214,69.67,13,US,online,2,373,0
TXN0019215,294.3,7,Spain,online,2,1423,0
TXN0019216,429.04,20,UK,online,7,123,0
TXN0019217,110.62,11,Romania,mobile,2,918,0
TXN0019218,38.66,15,UK,atm,2,403,0
TXN0019219,51.86,7,UK,pos,3,182,0
TXN0019220,20.55,8,Spain,online,1,375,0
TXN0019221,275.98,23,UK,online,0,50,0
TXN0019222,128.57,18,UK,pos,0,800,0
TXN0019223,33.46,22,Nigeria,online,1,173,1
TXN0019224,42.39,10,France,pos,1,92,0
TXN0019225,8.16,8,US,mobile,2,804,0
TXN0019226,34.42,13,UK,atm,3,1107,0
TXN0019227,54.69,13,US,mobile,2,181,0
TXN0019228,119.25,8,Spain,atm,2,32,0
TXN0019229,245.42,17,US,online,1,237,0
TXN0019230,397.57,11,Nigeria,online,1,595,0
TXN0019231,22.33,8,Germany,pos,2,123,0
TXN0019232,142.06,10,France,pos,2,191,0
TXN0019233,36.46,14,US,online,1,156,0
TXN0019234,30.45,17,Spain,online,2,232,0
TXN0019235,25.32,13,Germany,pos,2,150,1
TXN0019236,105.92,13,Spain,online,2,384,0
TXN0019237,28.87,7,Spain,pos,2,1200,0
TXN0019238,54.34,21,Romania,online,2,420,0
TXN0019239,75.41,21,France,online,2,512,0
TXN0019240,24.97,16,Unknown,pos,4,192,0
TXN0019241,117.73,0,US,pos,2,242,0
TXN0019242,234.12,14,US,pos,1,643,0
TXN0019243,135.23,15,US,online,2,807,0
TXN0019244,102.37,23,US,online,3,629,0
TXN0019245,153.25,23,Spain,online,2,69,0
TXN0019246,51.02,20,UK,mobile,5,129,0
TXN0019247,4.77,4,UK,atm,4,78,0
TXN0019248,11.81,22,UK,pos,3,292,0
TXN0019249,29.13,15,US,online,2,223,0
TXN0019250,16.19,18,US,online,0,353,0
TXN0019251,41.85,12,UK,atm,0,37,0
TXN0019252,44.47,10,Unknown,pos,3,42,0
TXN0019253,,12,Romania,online,2,236,0
TXN0019254,79.37,7,Spain,pos,1,118,0
TXN0019255,15.13,11,UK,atm,1,95,0
TXN0019256,86.6,20,Spain,pos,0,249,0
TXN0019257,3107.41,2,France,online,3,4,1
TXN0019258,8.42,7,Spain,pos,5,164,0
TXN0019259,108.0,7,UK,pos,0,1103,0
TXN0019260,65.88,11,UK,pos,2,192,0
TXN0019261,297.32,23,Spain,pos,0,1179,0
TXN0019262,89.27,8,Germany,atm,6,425,0
TXN0019263,8.36,7,Romania,online,5,3,1
TXN0019264,146.9,21,UK,online,3,246,0
TXN0019265,334.59,20,UK,online,1,99,0
TXN0019266,0.73,1,Germany,online,3,229,0
TXN0019267,6.11,17,UK,pos,2,298,0
TXN0019268,222.92,16,France,pos,1,1502,0
TXN0019269,54.77,18,UK,pos,2,26,0
TXN0019270,34.24,13,UK,pos,3,342,0
TXN0019271,27.74,23,Spain,online,1,628,0
TXN0019272,266.29,2,US,mobile,1,607,0
TXN0019273,22.25,9,US,online,4,536,0
TXN0019274,46.09,11,UK,online,1,546,0
TXN0019275,508.76,12,Nigeria,mobile,1,125,0
TXN0019276,43.03,21,UK,mobile,1,425,0
TXN0019277,55.8,14,US,atm,1,495,0
TXN0019278,104.18,2,Spain,online,3,107,0
TXN0019279,31.8,12,Spain,atm,2,89,0
TXN0019280,77.42,12,Unknown,online,3,321,0
TXN0019281,60.8,22,US,online,3,1246,0
TXN0019282,37.1,15,Nigeria,online,3,818,0
TXN0019283,21.38,15,Spain,pos,4,120,0
TXN0019284,118.09,17,US,pos,0,20,0
TXN0019285,63.69,18,Spain,online,2,318,0
TXN0019286,34.1,15,Unknown,pos,2,1034,0
TXN0019287,37.09,9,UK,pos,0,777,0
TXN0019288,4.77,20,UK,mobile,4,58,0
TXN0019289,73.43,17,Romania,online,3,136,0
TXN0019290,120.07,17,UK,pos,2,391,0
TXN0019291,56.44,23,UK,online,6,77,0
TXN0019292,95.1,18,Germany,online,1,839,0
TXN0019293,18.64,19,Spain,pos,1,24,0
TXN0019294,179.55,22,Spain,online,3,194,0
TXN0019295,4.6,7,UK,mobile,0,617,0
TXN0019296,57.14,13,Spain,online,2,1136,0
TXN0019297,64.67,14,UK,mobile,2,70,0
TXN0019298,5094.38,10,Nigeria,online,1,643,0
TXN0019299,19.44,19,Unknown,pos,5,683,0
TXN0019300,6.45,18,Germany,atm,2,1290,0
TXN0019301,37.9,17,France,online,3,154,0
TXN0019302,4.33,23,Spain,pos,4,174,1
TXN0019303,13.28,9,UK,online,2,49,0
TXN0019304,51.59,17,,pos,4,1146,0
TXN0019305,23.39,14,US,online,0,566,0
TXN0019306,26.83,10,UK,online,1,1019,0
TXN0019307,193.06,7,UK,atm,1,97,0
TXN0019308,475.73,20,UK,pos,1,612,0
TXN0019309,19.89,15,Spain,atm,1,1158,0
TXN0019310,141.84,19,UK,online,3,139,0
TXN0019311,3059.3,14,Romania,online,1,1341,1
TXN0019312,1.77,8,UK,mobile,0,598,0
TXN0019313,7.37,10,US,mobile,2,788,0
TXN0019314,33.65,11,Nigeria,atm,8,118,0
TXN0019315,35.26,22,US,pos,0,12,0
TXN0019316,53.76,0,UK,pos,0,802,0
TXN0019317,141.52,23,US,atm,0,66,0
TXN0019318,264.42,23,Spain,online,3,1002,1
TXN0019319,78.98,23,Germany,pos,0,16,0
TXN0019320,53.47,13,Romania,online,2,505,0
TXN0019321,50.14,22,Unknown,online,3,98,1
TXN0019322,212.23,11,France,atm,3,53,0
TXN0019323,203.24,1,UK,pos,1,37,0
TXN0019324,103.67,9,Nigeria,pos,2,155,0
TXN0019325,19.92,22,US,online,2,1545,1
TXN0019326,59.27,0,Germany,online,2,475,0
TXN0019327,136.12,14,Romania,pos,2,277,0
TXN0019328,166.71,5,Spain,mobile,1,1659,0
TXN0019329,20.72,10,US,online,1,176,0
TXN0019330,116.47,6,Germany,online,2,580,0
TXN0019331,105.34,20,France,pos,1,304,1
TXN0019332,470.65,15,UK,atm,3,17,0
TXN0019333,120.29,21,Romania,atm,1,204,0
TXN0019334,140.03,16,UK,pos,2,2132,0
TXN0019335,76.03,22,Romania,online,1,251,1
TXN0019336,11.24,13,Spain,online,2,12,0
TXN0019337,343.34,15,UK,online,0,1414,0
TXN0019338,4301.88,14,Spain,mobile,2,285,0
TXN0019339,20.78,13,Spain,online,3,83,0
TXN0019340,35.79,19,France,online,2,654,0
TXN0019341,30.61,16,France,online,1,42,0
TXN0019342,15.81,18,Spain,online,2,1561,0
TXN0019343,104.03,18,Spain,online,4,201,0
TXN0019344,327.45,8,US,atm,4,333,0
TXN0019345,3.53,16,UK,mobile,1,106,1
TXN0019346,24.61,8,Spain,pos,1,135,0
TXN0019347,146.4,14,Romania,online,0,1131,0
TXN0019348,16.41,16,Spain,online,3,419,0
TXN0019349,42.97,23,US,online,1,151,0
TXN0019350,16.05,1,US,pos,0,127,1
TXN0019351,171.72,6,UK,mobile,0,836,0
TXN0019352,12.91,5,Unknown,pos,2,422,0
TXN0019353,235.73,11,Spain,online,3,1077,0
TXN0019354,57.97,19,Nigeria,mobile,2,153,0
TXN0019355,153.4,19,Spain,mobile,2,1261,0
TXN0019356,96.5,17,France,atm,2,876,0
TXN0019357,72.31,20,Germany,atm,4,239,0
TXN0019358,221.71,10,Romania,atm,0,72,0
TXN0019359,139.02,6,UK,online,4,186,0
TXN0019360,188.78,4,Spain,online,3,452,0
TXN0019361,60.84,19,Romania,atm,2,543,0
TXN0019362,117.87,17,Spain,atm,2,1178,0
TXN0019363,1427.61,17,UK,online,2,840,0
TXN0019364,134.19,10,UK,pos,1,75,0
TXN0019365,74.94,11,US,online,4,271,0
TXN0019366,16.91,22,UK,atm,2,123,0
TXN0019367,144.13,4,UK,online,3,13,1
TXN0019368,5.04,18,US,online,3,1010,0
TXN0019369,256.43,10,US,atm,1,16,0
TXN0019370,364.75,2,US,online,2,119,0
TXN0019371,29.54,17,Unknown,pos,1,138,0
TXN0019372,174.33,10,UK,online,3,229,0
TXN0019373,122.1,17,UK,online,4,40,0
TXN0019374,93.82,17,France,mobile,3,27,0
TXN0019375,21.92,14,France,pos,3,78,0
TXN0019376,240.1,18,Spain,mobile,2,966,0
TXN0019377,3389.7,14,UK,online,2,118,0
TXN0019378,58.77,10,US,atm,2,602,0
TXN0019379,51.04,17,Unknown,mobile,2,333,0
TXN0019380,564.01,15,Germany,online,0,176,0
TXN0019381,1997.81,0,Germany,mobile,4,57,0
TXN0019382,29.74,21,Unknown,atm,3,80,0
TXN0019383,159.88,14,France,pos,0,786,0
TXN0019384,56.22,20,UK,pos,0,714,0
TXN0019385,104.58,20,Germany,online,0,1078,0
TXN0019386,165.55,12,UK,pos,1,1441,0
TXN0019387,27.96,13,Spain,pos,5,152,0
TXN0019388,11.52,12,UK,pos,1,406,0
TXN0019389,56.16,12,UK,online,2,152,0
TXN0019390,107.11,20,UK,pos,3,178,0
TXN0019391,7.1,18,UK,online,3,2312,0
TXN0019392,101.92,7,UK,online,0,208,0
TXN0019393,27.34,15,US,online,1,126,0
TXN0019394,143.13,23,US,pos,3,208,0
TXN0019395,199.79,15,Spain,atm,2,203,0
TXN0019396,604.5,18,Nigeria,online,2,22,1
TXN0019397,67.02,18,Spain,mobile,1,115,0
TXN0019398,85.04,11,Spain,online,1,375,0
TXN0019399,26.72,11,US,pos,1,839,0
TXN0019400,32.62,17,UK,online,0,460,0
TXN0019401,2.2,13,Nigeria,online,2,56,0
TXN0019402,276.3,14,Spain,pos,1,1241,0
TXN0019403,118.02,17,Spain,online,2,395,0
TXN0019404,38.17,18,France,atm,4,71,0
TXN0019405,245.1,9,UK,pos,1,1416,0
TXN0019406,485.35,7,US,pos,1,455,0
TXN0019407,9.38,10,UK,atm,0,544,0
TXN0019408,267.14,13,Spain,pos,0,206,0
TXN0019409,108.41,10,Nigeria,online,1,132,0
TXN0019410,7.95,14,US,pos,2,718,0
TXN0019411,268.7,3,US,atm,2,272,0
TXN0019412,193.22,13,UK,pos,3,558,0
TXN0019413,29.22,11,UK,pos,1,151,0
TXN0019414,107.32,14,France,pos,2,232,0
TXN0019415,148.15,12,Unknown,mobile,4,406,0
TXN0019416,195.67,9,Spain,pos,2,673,0
TXN0019417,54.28,21,Spain,pos,1,185,0
TXN0019418,120.75,8,Unknown,atm,3,1130,0
TXN0019419,193.54,16,Romania,pos,7,623,0
TXN0019420,163.69,21,US,online,4,1034,0
TXN0019421,36.08,14,Spain,online,2,139,1
TXN0019422,19.24,20,Nigeria,mobile,1,277,0
TXN0019423,222.37,7,Spain,atm,5,799,0
TXN0019424,64.77,13,France,online,0,350,0
TXN0019425,38.68,12,US,online,2,405,0
TXN0019426,1.01,0,US,online,1,484,0
TXN0019427,262.74,12,UK,online,0,630,0
TXN0019428,133.32,11,Spain,pos,1,668,0
TXN0019429,94.41,16,UK,pos,1,631,0
TXN0019430,41.77,21,US,online,4,202,0
TXN0019431,82.26,6,Nigeria,online,2,359,0
TXN0019432,93.47,10,UK,pos,3,489,0
TXN0019433,44.37,12,Romania,online,3,1039,1
TXN0019434,58.53,12,US,online,3,230,0
TXN0019435,39.85,18,France,online,1,524,0
TXN0019436,110.7,12,Unknown,online,2,666,1
TXN0019437,38.02,1,Spain,pos,0,240,0
TXN0019438,15.81,17,Romania,pos,1,908,1
TXN0019439,140.64,20,Spain,online,6,189,0
TXN0019440,50.24,13,US,online,2,116,0
TXN0019441,132.38,14,Romania,online,2,510,0
TXN0019442,541.59,7,France,pos,1,672,0
TXN0019443,174.03,8,France,atm,3,778,0
TXN0019444,332.36,9,UK,pos,1,431,0
TXN0019445,247.48,12,UK,online,2,606,0
TXN0019446,27.43,21,Spain,mobile,2,263,0
TXN0019447,131.82,13,UK,online,0,159,0
TXN0019448,15.4,8,Nigeria,pos,1,342,0
TXN0019449,401.91,9,UK,online,3,112,0
TXN0019450,30.34,11,Nigeria,pos,4,212,0
TXN0019451,57.68,15,Spain,online,0,417,0
TXN0019452,405.68,12,Spain,pos,3,662,0
TXN0019453,59.65,11,Spain,pos,1,678,0
TXN0019454,182.88,14,France,pos,4,285,0
TXN0019455,292.04,9,Spain,pos,1,429,0
TXN0019456,2.56,5,Germany,online,3,143,0
TXN0019457,114.13,1,Spain,pos,1,575,0
TXN0019458,71.88,9,UK,pos,6,213,0
TXN0019459,112.37,6,Nigeria,online,0,449,1
TXN0019460,302.29,10,France,online,0,629,0
TXN0019461,202.7,18,UK,online,0,1441,0
TXN0019462,29.38,17,Spain,online,1,56,0
TXN0019463,43.35,15,Spain,atm,5,740,0
TXN0019464,44.61,19,France,atm,2,578,0
TXN0019465,35.67,9,Unknown,online,4,10,0
TXN0019466,213.95,20,Nigeria,pos,2,48,0
TXN0019467,65.8,11,Germany,online,3,196,0
TXN0019468,635.65,11,US,online,1,488,0
TXN0019469,179.76,12,Spain,online,0,76,0
TXN0019470,58.58,6,Romania,mobile,4,1503,0
TXN0019471,149.66,23,UK,mobile,0,731,0
TXN0019472,181.25,7,France,pos,2,739,0
TXN0019473,172.15,10,France,online,4,846,0
TXN0019474,899.17,10,Nigeria,online,2,857,0
TXN0019475,133.48,5,Unknown,online,0,178,0
TXN0019476,388.64,7,Germany,online,1,301,0
TXN0019477,352.26,2,UK,online,1,393,0
TXN0019478,49.22,10,Romania,pos,2,239,0
TXN0019479,221.21,20,UK,pos,1,259,0
TXN0019480,70.83,10,Romania,pos,1,362,0
TXN0019481,196.94,7,Unknown,pos,7,11,0
TXN0019482,2.23,16,Spain,pos,0,1735,0
TXN0019483,366.85,23,US,mobile,3,1675,0
TXN0019484,52.4,9,UK,pos,1,147,0
TXN0019485,298.42,9,UK,atm,1,190,0
TXN0019486,1.2,22,UK,online,3,1419,0
TXN0019487,115.31,8,Spain,atm,1,22,0
TXN0019488,54.02,13,Nigeria,pos,0,268,0
TXN0019489,21.13,9,UK,online,4,1142,0
TXN0019490,10.82,21,France,online,3,890,0
TXN0019491,151.36,23,Nigeria,online,1,109,0
TXN0019492,7.25,19,Germany,online,4,895,1
TXN0019493,41.41,10,Nigeria,online,3,623,0
TXN0019494,432.94,11,US,online,4,875,0
TXN0019495,109.48,9,UK,online,2,756,0
TXN0019496,132.83,20,UK,atm,0,202,0
TXN0019497,278.18,21,Spain,online,4,264,0
TXN0019498,13.03,12,France,atm,1,481,0
TXN0019499,8.85,16,Nigeria,mobile,2,250,0
TXN0019500,36.61,8,Germany,online,3,262,0
TXN0019501,101.99,12,US,online,1,274,0
TXN0019502,71.77,15,UK,pos,2,23,0
TXN0019503,77.04,11,UK,mobile,5,221,0
TXN0019504,22.28,11,US,atm,2,681,0
TXN0019505,157.55,0,Germany,pos,1,1256,0
TXN0019506,158.37,19,Spain,mobile,5,410,0
TXN0019507,19.26,20,Romania,mobile,2,815,0
TXN0019508,173.62,22,Germany,atm,3,310,0
TXN0019509,103.39,17,Spain,online,0,53,0
TXN0019510,39.45,14,Germany,pos,1,334,0
TXN0019511,221.16,9,Spain,online,1,166,0
TXN0019512,303.88,23,Nigeria,atm,2,452,0
TXN0019513,169.23,15,Romania,online,2,83,0
TXN0019514,296.61,16,Spain,atm,2,776,0
TXN0019515,13.68,16,Spain,online,2,66,0
TXN0019516,23.98,19,Spain,atm,2,676,0
TXN0019517,66.16,0,US,online,0,1155,0
TXN0019518,421.04,8,France,online,0,666,0
TXN0019519,468.69,16,Nigeria,pos,2,331,1
TXN0019520,103.26,20,,online,2,1262,0
TXN0019521,208.64,16,UK,atm,3,809,0
TXN0019522,193.21,12,UK,mobile,3,98,0
TXN0019523,129.63,11,Unknown,online,0,2016,1
TXN0019524,31.49,17,UK,pos,2,258,0
TXN0019525,74.53,17,UK,online,2,402,0
TXN0019526,28.08,15,US,online,2,59,0
TXN0019527,24.54,10,Romania,atm,1,671,0
TXN0019528,359.87,21,Unknown,online,2,182,0
TXN0019529,,14,Spain,online,1,362,0
TXN0019530,169.5,18,Spain,pos,4,10,0
TXN0019531,146.07,8,UK,pos,3,17,0
TXN0019532,149.89,10,UK,pos,2,163,0
TXN0019533,80.64,20,Germany,online,0,101,0
TXN0019534,257.67,3,UK,online,2,124,0
TXN0019535,444.76,13,Unknown,pos,3,179,0
TXN0019536,17.33,13,Nigeria,pos,3,747,0
TXN0019537,93.19,17,Germany,atm,1,314,1
TXN0019538,71.3,9,UK,pos,3,1030,0
TXN0019539,32.36,8,US,online,3,1219,0
TXN0019540,25.49,21,UK,online,2,228,0
TXN0019541,242.96,14,Romania,online,0,73,0
TXN0019542,54.44,6,Germany,atm,1,236,0
TXN0019543,82.39,8,UK,pos,4,203,0
TXN0019544,284.2,23,UK,online,3,60,0
TXN0019545,95.63,8,Spain,pos,3,1041,0
TXN0019546,15.42,15,Unknown,online,3,1972,0
TXN0019547,267.7,12,Germany,pos,1,290,0
TXN0019548,38.86,20,US,pos,1,476,0
TXN0019549,2918.65,18,UK,online,1,169,0
TXN0019550,158.93,15,US,pos,2,1047,0
TXN0019551,9.41,0,Spain,online,0,100,0
TXN0019552,13.37,20,Spain,online,3,283,0
TXN0019553,112.73,12,Spain,online,1,1066,0
TXN0019554,90.93,21,US,online,0,5,0
TXN0019555,74.11,13,US,pos,2,2040,0
TXN0019556,23.02,16,UK,pos,2,320,0
TXN0019557,580.43,5,US,pos,0,420,0
TXN0019558,50.72,17,Spain,online,1,1116,0
TXN0019559,175.32,10,Unknown,atm,2,682,0
TXN0019560,148.35,11,UK,online,3,295,0
TXN0019561,349.85,7,US,mobile,2,346,0
TXN0019562,1518.32,7,UK,online,3,1555,1
TXN0019563,77.23,8,Spain,online,0,162,0
TXN0019564,76.55,10,Spain,online,2,28,0
TXN0019565,207.4,20,UK,pos,1,26,0
TXN0019566,54.05,11,Spain,mobile,2,172,0
TXN0019567,80.19,17,US,online,1,1424,0
TXN0019568,892.82,6,Nigeria,mobile,2,57,0
TXN0019569,46.3,15,Unknown,pos,2,121,1
TXN0019570,355.12,13,France,online,2,28,0
TXN0019571,267.1,23,UK,atm,2,140,0
TXN0019572,125.04,19,Nigeria,online,2,70,0
TXN0019573,105.4,12,France,pos,1,22,0
TXN0019574,16.35,18,US,pos,1,415,0
TXN0019575,687.58,8,UK,atm,4,15,0
TXN0019576,519.43,14,UK,online,1,21,1
TXN0019577,107.61,5,France,atm,4,525,0
TXN0019578,62.33,11,Nigeria,online,2,204,0
TXN0019579,76.77,9,UK,online,1,516,0
TXN0019580,26.44,17,UK,online,1,114,0
TXN0019581,94.52,13,Germany,online,2,82,0
TXN0019582,69.28,17,Germany,pos,1,80,0
TXN0019583,11.9,13,UK,online,0,111,0
TXN0019584,322.72,6,Germany,atm,1,554,0
TXN0019585,198.33,17,Spain,online,2,261,0
TXN0019586,71.04,19,UK,pos,1,309,0
TXN0019587,135.89,21,Germany,online,2,362,0
TXN0019588,105.48,14,UK,pos,1,236,0
TXN0019589,1607.09,18,UK,online,2,315,0
TXN0019590,1391.27,17,UK,atm,2,1333,0
TXN0019591,365.41,7,UK,atm,0,248,0
TXN0019592,42.77,8,UK,online,3,368,0
TXN0019593,45.53,5,Unknown,online,1,638,0
TXN0019594,424.13,10,UK,online,2,71,1
TXN0019595,62.7,13,Romania,atm,2,685,0
TXN0019596,65.79,23,US,atm,4,173,0
TXN0019597,134.32,12,US,pos,1,283,0
TXN0019598,20.36,17,UK,online,1,47,0
TXN0019599,342.19,16,UK,pos,3,543,0
TXN0019600,86.58,8,Unknown,online,2,255,0
TXN0019601,148.6,4,,mobile,3,694,0
TXN0019602,96.37,14,UK,online,2,64,0
TXN0019603,237.46,17,Spain,atm,0,341,0
TXN0019604,41.02,23,Romania,pos,1,796,0
TXN0019605,89.89,11,US,online,1,530,0
TXN0019606,55.76,20,UK,online,1,19,0
TXN0019607,97.49,11,UK,online,1,1834,0
TXN0019608,82.79,16,Romania,pos,1,118,0
TXN0019609,124.23,15,UK,atm,3,213,0
TXN0019610,15.66,3,UK,pos,2,542,0
TXN0019611,24.26,5,Germany,online,2,438,0
TXN0019612,144.93,1,Spain,pos,2,496,0
TXN0019613,470.34,11,Spain,pos,4,21,0
TXN0019614,46.61,17,Romania,online,2,403,0
TXN0019615,98.16,8,Nigeria,online,1,334,0
TXN0019616,63.11,15,France,online,1,529,0
TXN0019617,14.62,10,UK,online,2,170,0
TXN0019618,441.73,18,Spain,pos,3,1116,0
TXN0019619,21.11,18,US,mobile,2,304,0
TXN0019620,89.2,18,France,pos,2,368,0
TXN0019621,29.2,13,Unknown,pos,3,180,0
TXN0019622,167.77,10,US,online,1,286,0
TXN0019623,154.11,19,US,online,0,28,0
TXN0019624,48.87,8,Spain,online,2,849,0
TXN0019625,170.28,10,Unknown,pos,3,483,0
TXN0019626,42.16,8,Germany,pos,0,514,0
TXN0019627,2772.76,16,UK,atm,0,165,0
TXN0019628,62.05,16,Spain,online,1,1234,0
TXN0019629,131.48,16,Germany,pos,2,845,0
TXN0019630,51.76,12,Unknown,online,3,462,1
TXN0019631,76.97,6,UK,pos,2,1,1
TXN0019632,329.12,21,Unknown,pos,2,407,0
TXN0019633,78.32,13,France,online,3,611,0
TXN0019634,80.55,12,Unknown,atm,1,798,0
TXN0019635,3.97,15,,pos,2,526,0
TXN0019636,75.92,8,Unknown,pos,0,427,0
TXN0019637,329.81,7,UK,online,1,386,0
TXN0019638,176.03,12,Spain,mobile,1,258,0
TXN0019639,93.97,9,UK,online,0,157,0
TXN0019640,214.38,9,Unknown,online,3,196,0
TXN0019641,262.68,20,Spain,online,1,258,0
TXN0019642,46.55,14,France,online,2,556,0
TXN0019643,263.99,13,UK,online,1,20,1
TXN0019644,298.88,16,Germany,pos,1,214,0
TXN0019645,53.11,22,UK,online,1,52,0
TXN0019646,90.35,6,France,pos,2,443,0
TXN0019647,9.29,19,Spain,atm,5,631,0
TXN0019648,194.99,14,France,mobile,4,134,0
TXN0019649,4.21,7,Nigeria,online,2,1006,1
TXN0019650,249.97,10,Spain,atm,6,1017,0
TXN0019651,95.66,13,Nigeria,atm,1,166,0
TXN0019652,158.47,16,US,online,3,1586,0
TXN0019653,1939.22,9,Spain,pos,2,874,0
TXN0019654,82.02,14,Spain,pos,4,19,0
TXN0019655,,16,Unknown,mobile,2,389,0
TXN0019656,252.41,12,UK,online,3,538,1
TXN0019657,87.17,20,UK,online,5,41,1
TXN0019658,47.01,20,Romania,pos,3,342,0
TXN0019659,260.33,13,Spain,online,2,81,0
TXN0019660,99.53,22,Romania,online,2,373,1
TXN0019661,63.25,5,US,mobile,3,169,0
TXN0019662,79.38,0,UK,pos,1,23,0
TXN0019663,42.97,11,US,pos,3,277,0
TXN0019664,254.51,15,US,mobile,5,803,0
TXN0019665,61.39,15,UK,online,3,406,0
TXN0019666,38.71,13,France,pos,1,459,0
TXN0019667,156.33,7,Spain,pos,0,491,0
TXN0019668,233.57,8,US,online,0,200,0
TXN0019669,370.78,19,France,pos,2,257,0
TXN0019670,6.17,20,Germany,atm,2,75,0
TXN0019671,134.43,16,Unknown,pos,3,265,0
TXN0019672,30.64,16,Germany,online,4,140,0
TXN0019673,36.31,15,France,pos,4,412,0
TXN0019674,20.17,8,Nigeria,online,0,750,0
TXN0019675,25.42,12,UK,online,2,10,0
TXN0019676,106.46,16,US,pos,4,126,0
TXN0019677,102.83,14,Romania,online,1,271,0
TXN0019678,84.85,0,France,online,0,329,1
TXN0019679,20.7,22,US,pos,2,538,0
TXN0019680,17.56,19,UK,pos,2,482,0
TXN0019681,31.57,9,UK,pos,2,292,0
TXN0019682,116.4,15,UK,online,2,185,0
TXN0019683,148.63,21,Unknown,online,2,1164,0
TXN0019684,2359.28,6,UK,online,1,346,0
TXN0019685,134.11,13,Nigeria,pos,2,764,0
TXN0019686,214.69,12,Spain,atm,2,52,0
TXN0019687,899.41,12,Spain,atm,2,247,0
TXN0019688,116.84,19,Germany,atm,4,211,0
TXN0019689,202.2,11,France,online,0,661,0
TXN0019690,19.24,4,Spain,pos,3,27,0
TXN0019691,15.96,4,UK,online,1,134,0
TXN0019692,24.51,2,Spain,pos,1,843,0
TXN0019693,96.84,12,UK,online,6,352,0
TXN0019694,13.3,17,US,pos,2,1235,0
TXN0019695,,8,Nigeria,online,0,879,1
TXN0019696,107.05,16,UK,online,0,181,0
TXN0019697,74.34,16,France,online,1,111,0
TXN0019698,129.7,9,UK,online,1,172,0
TXN0019699,56.42,15,Spain,atm,2,393,0
TXN0019700,24.2,16,US,mobile,2,719,0
TXN0019701,33.17,13,Germany,pos,0,236,0
TXN0019702,287.22,10,US,mobile,0,23,0
TXN0019703,15.57,15,UK,online,2,230,0
TXN0019704,18.55,23,Nigeria,online,2,715,1
TXN0019705,191.34,12,France,mobile,3,134,0
TXN0019706,72.93,11,Romania,pos,0,402,0
TXN0019707,205.64,12,UK,mobile,1,31,0
